file,kernel,comp,rational,mem,localmem,coalesced,atomic,F2:coalesced/mem,F4:comp/mem
2d8520bc281efd78f468caa6f518e79b6d50f29a.cl,A,1,2,5,0,4,0,0.8,0.2
2d852f39446cb6bc7fe463b66b3e673bc9220426.cl,A,4,2,5,0,3,0,0.6,0.8
2d86a77b74aa1b385ff752abd063b49f833a8927.cl,A,0,3,5,0,5,0,1,0
2d86e5557336590c889b1d29ddfde68c627b3b63.cl,A,1,0,3,0,3,0,1,0.333
2d87a78cce6e0aa94eac75f8c63884a324b85283.cl,A,0,0,1,0,1,0,1,0
2d88fcf662bee30e5ca4d55e11b7490bd9aa1420.cl,A,1,0,4,0,4,0,1,0.25
2d8a050be2850e62dffbc7f720502fbe9a924110.cl,A,2,1,6,0,6,0,1,0.333
2d8a7f272041e5a570a45be13beea9212f752cb4.cl,A,3,1,5,0,5,0,1,0.6
2d8aa0c454cfb28001cbbe625af6d959e8a558ce.cl,A,1,1,1,0,1,0,1,1
2d8af0838129cec9784add3f598f96e2d4801d4e.cl,A,3,1,4,0,2,0,0.5,0.75
2d8f6c703b4d42b60eb97a78ed8400d5c8bc25e7.cl,A,3,1,4,0,4,0,1,0.75
2d9052fe1cda1d69187287d6ca1e1e3e4e7024f9.cl,A,2,0,4,0,4,0,1,0.5
2d908ed5a676c5184378c9be73f5c6a499c90f54.cl,A,2,0,3,0,3,0,1,0.667
2d9147f53c1afc9b5a27ebde9c41f597f0afaa6b.cl,A,1,0,4,0,2,0,0.5,0.25
2d91f771e80de006e4ca0ec6d32cfff841da3fc4.cl,A,0,1,3,0,3,0,1,0
2d9461cbb0450c44c071de08ce632b76c84e538d.cl,A,4,1,6,0,4,0,0.667,0.667
2d951723bd380bb688699e8632d72001a98d5a5d.cl,A,1,2,3,0,2,0,0.667,0.333
2d95e6be4e73bf9ef7b5ed0882215dff7d8018bd.cl,A,1,1,5,0,4,0,0.8,0.2
2d96093a835110da22acae86c9d1bb9f61571ada.cl,A,2,1,3,0,2,0,0.667,0.667
2d973ac8e2f136c6a91c699b62ba0d483f3fa705.cl,A,1,2,8,0,5,0,0.625,0.125
2d975626e5fc443f6ed600c4544eb37fe80c742c.cl,A,1,1,4,0,4,0,1,0.25
2d98f8b54069349c008ded8e9766b3c5afdeada0.cl,A,2,1,3,0,3,0,1,0.667
2d9b819d9750daa01f641c92466f6bdbf4cbe3b5.cl,A,0,2,4,0,3,0,0.75,0
2d9bc9f77b42027216c561930a5265e6b76a9b9b.cl,A,1,1,4,0,3,0,0.75,0.25
2d9bfbf147702e32cc5445aa7eb587dbc5bca4f4.cl,A,1,0,3,0,3,0,1,0.333
2d9c49c6393e6dda9267bf5838b99c3b4ec1dff7.cl,A,4,1,2,0,2,0,1,2
2d9d9ee6d14ce547db16b347b24b6a3a49298ea9.cl,A,0,1,3,0,2,0,0.667,0
2d9dc6b980d631b93e444740c2fe5b33e2aa12d5.cl,A,2,2,5,0,2,0,0.4,0.4
2d9f839932d9bb707dd43cf8ff107fd6781d0857.cl,A,0,0,1,0,1,0,1,0
2da1b8c1d6fdb382e103471d477f63195dc8ffd9.cl,A,2,0,5,0,5,0,1,0.4
2da23d69a6af9dcce0d93669a27fa69ac61ff1d8.cl,A,0,1,2,0,1,0,0.5,0
2da396a91dc05bbb2d2ca3acaf6b5b690ca30498.cl,A,3,2,11,0,9,0,0.818,0.273
2da3aa9f3d792d27120a0b99118cb7ba87270ba2.cl,A,0,0,1,0,1,0,1,0
2da444ba25b0b7664b9ad372144ca45adb9d1ec5.cl,A,1,1,4,0,3,0,0.75,0.25
2da552ac8c85723ceb95bcc2ecf13313d974c456.cl,A,4,0,5,0,3,0,0.6,0.8
2da57fb2149f47050223babc910e56ffc313a1e7.cl,A,2,2,3,0,1,0,0.333,0.667
2da603ca8c988da04c2dd38adbe4f2fe95a5f357.cl,A,0,2,3,0,3,0,1,0
2da74f6bd8e60ff8b55fbfc326daf65d57734000.cl,A,1,2,5,0,5,0,1,0.2
2da75ab396dd302393f786039b5eb4a076cee2d8.cl,A,2,1,4,0,4,0,1,0.5
2da83798ad97cdbf3c241a68297067d8695e04c5.cl,A,7,2,2,0,1,0,0.5,3.5
2da9237d9beaf68842f8a1a696345ad86cb09ac6.cl,A,3,1,6,0,6,0,1,0.5
2daa500be80e949b700d37b4eaec371ab0969064.cl,A,0,2,3,0,2,0,0.667,0
2dac4bc914d3c54524c1111b08a9a1a34cd631d4.cl,A,5,0,3,0,3,0,1,1.67
2dac8a5113858ac02ab6ae8e20e7c89b45f83304.cl,A,0,2,4,0,3,0,0.75,0
2db26c9dd22ffcc89455148fd409f2f13880d0fe.cl,A,1,1,2,0,1,0,0.5,0.5
2db366d9bacf5a5d2874fdeb7d2a8aa57f46df3d.cl,A,0,2,3,0,3,0,1,0
2db3d10ca0d8375be550cb85a9a5b2b4524e280d.cl,A,1,0,2,0,2,0,1,0.5
2db3f383d9e4aa2488ca25d0548a168ec9148d76.cl,A,1,1,1,0,1,0,1,1
2db4e96d5bc61441dcbb4320085a5b7edd4ed380.cl,A,2,1,2,0,1,0,0.5,1
2db9dbd82b14055b67d92a91e6973650e1e7b3ba.cl,A,2,1,3,0,3,0,1,0.667
2dba244832a042267e716eb80a29a234331576ab.cl,A,12,1,3,0,1,0,0.333,4
2dba35ea7c8686922f0d5fff9876cb98e9714d1e.cl,A,2,1,3,0,3,0,1,0.667
2dba858492d112f97b8c03a6b6c26121f0782228.cl,A,0,0,2,0,2,0,1,0
2dbb2f1927a3c18cf0d7b38c9e4c28b71b95e539.cl,A,3,2,8,0,8,0,1,0.375
2dbb35a74fda12683e5aca2b311a4a1f80b55fa7.cl,A,1,2,5,0,3,0,0.6,0.2
2dbb3dfebc10824cbcba9f7a99d66229604bd7be.cl,A,5,1,6,0,6,0,1,0.833
2dbb9628f9c6b490c47d14729131a111ae3c4896.cl,A,52,1,29,0,25,0,0.862,1.79
2dbb9b04febe73f5b00ab53db48ac8524cbd562e.cl,A,0,0,2,0,2,0,1,0
2dbc4be202d4983c65dc90bbb10667b472127a8b.cl,A,1,1,2,0,1,0,0.5,0.5
2dbc7c43343637a4c58688e409746394bb8a80c5.cl,A,2,1,6,0,6,0,1,0.333
2dbe41e9c22a488f5bc13b3bc6145154d2406c56.cl,A,1,1,4,0,3,0,0.75,0.25
2dbed207a91279cc18d4610c56ae5c7c2b73b618.cl,A,3,1,3,0,3,0,1,1
2dbeedd30626fc83c850a7fc1b06dbf34ae6d622.cl,A,0,1,2,0,2,0,1,0
2dc12f348c02975b79eb581e9d1bed3f0e47ab10.cl,A,0,1,2,0,2,0,1,0
2dc25e59bf9ea8ca21dbeb9ed684469e354d929a.cl,A,0,0,1,0,1,0,1,0
2dc3cc4c8ec6f1ae09e458b8f6e789e70977a651.cl,A,1,1,3,0,2,0,0.667,0.333
2dc440a81cfd1f22f40e52ac93881547f91cfaa1.cl,A,5,1,10,0,6,0,0.6,0.5
2dc48fdf15cb12d729852de870bd5895723fde7c.cl,A,2,1,6,0,4,0,0.667,0.333
2dc5eb578c6236ddce9bb47f518ef9ec564071bb.cl,A,7,0,4,0,1,0,0.25,1.75
2dc5f86df3ec09a64fd4eed94203896787d6287a.cl,A,3,1,6,0,6,0,1,0.5
2dc724c0c549c2667026f7114bac38d9ba818c6f.cl,A,4,2,5,0,3,0,0.6,0.8
2dc8c234c5368e96d0c2904425f61811b8853454.cl,A,3,1,7,0,7,0,1,0.429
2dc8db2fdafbe25ad1ad56c94876e824844e3763.cl,A,0,0,0,0,0,0,0,0
2dcbb3b0e5a7933efc38ad8cc29fd311e66e3eb9.cl,A,1,1,3,0,3,0,1,0.333
2dcddc06d3922cc3282714cb6d76b7b5cb1af766.cl,A,1,2,8,0,7,0,0.875,0.125
2dd27b2d5a00a92f4bcc6c6a28bcb799d38f3cb4.cl,A,2,0,2,0,2,0,1,1
2dd29e807960450b65e19a5eaa7426d1ae2ba021.cl,A,8,0,4,0,2,0,0.5,2
2dd50d3482663398fd73f813fe9b2314922fd801.cl,A,0,0,2,0,2,0,1,0
2dd5dc9771bcaa88c1ae79dd752e71f5106860a8.cl,A,1,1,2,0,2,0,1,0.5
2dd976f480a549336984f554b973d90fb01ed4b1.cl,A,1,0,5,0,5,0,1,0.2
2dda24aaa6cc42a4a9d9fb7dfa1a27023d99ecca.cl,A,4,1,9,0,9,0,1,0.444
2dda982c02b77600bd4eed68ef5d30982b87cd05.cl,A,0,1,4,0,1,0,0.25,0
2ddaac4c12180911fe3aec10b99cff4ca8a21576.cl,A,2,2,2,0,2,0,1,1
2ddab18526d425e9516938e69e4270d148f290d1.cl,A,0,2,5,0,0,0,0,0
2ddbb3418be071e9cf0949b4137d8710a197a4de.cl,A,2,1,2,0,1,0,0.5,1
2ddc7fb277f13800d0a2d3129d68a10e09b1ae7a.cl,A,2,1,5,0,5,0,1,0.4
2ddd16b14cacf137ee3e9af8560ba0107ba16e82.cl,A,1,1,6,0,6,0,1,0.167
2ddee842b22b5118ae81ddb63c72e0f81e0f26c3.cl,A,0,1,3,0,2,0,0.667,0
2ddf1295bf8d520888479fb67a8ca4bfc6321651.cl,A,7,1,11,0,10,0,0.909,0.636
2ddf2c80f5a72e398b28df4c0955998d0be19358.cl,A,0,1,3,0,2,0,0.667,0
2de042704155a91828090656debd409d0e97cb47.cl,A,2,1,3,0,3,0,1,0.667
2de11527067f466493332f78cc1acfc0f0245ddc.cl,A,1,0,3,0,0,0,0,0.333
2de1752f7214870401aa9680108dc4f15adc9b64.cl,A,1,1,3,0,3,0,1,0.333
2de6d973a73ddb6812e4a3748710fce9794ab65b.cl,A,0,1,2,0,2,0,1,0
2de6f3548680857c76bc7dc0929cf512ca9720e4.cl,A,0,0,2,0,1,0,0.5,0
2de81403b895928bd8d9cefd60680d2e62eb6587.cl,A,0,1,1,0,1,0,1,0
2de93ad4c08e3c684add565b1fe42013c763e5c5.cl,A,1,1,3,0,3,0,1,0.333
2de95bba92e0561c91627c931589e0368370478d.cl,A,0,1,1,0,1,0,1,0
2debb96c2680529c0a1d905a44de7a343862085b.cl,A,3,1,6,0,6,0,1,0.5
2debef69c5b0e058502d3869430db18d669c339f.cl,A,1,0,2,0,2,0,1,0.5
2decdc741686efbbd26bb6da3e58d04d225dafa4.cl,A,1,3,6,0,5,0,0.833,0.167
2ded042156bda023669cc49032e2f6f9eaa2e890.cl,A,0,1,2,0,1,0,0.5,0
2ded6f65efd0a55c8d3ca61508cbd68c98945474.cl,A,1,1,2,0,1,0,0.5,0.5
2df181fdecf9bc902ba3ecba02e6091ef40a507a.cl,A,1,1,4,0,4,0,1,0.25
2df27e4ca4da8b90616bd62c8165c21ffee58b86.cl,A,4,2,7,0,6,0,0.857,0.571
2df55ba906f3dfd3deb1e3a7a798aac72991eafc.cl,A,1,1,3,0,3,0,1,0.333
2df65bede87de1353d28db7b43f203d561706c49.cl,A,1,2,2,0,1,0,0.5,0.5
2df85d0943f23cfaca2cdbd657ac72989a5fd1e6.cl,A,1,1,3,0,1,0,0.333,0.333
2df986edb96baec6ca3efb4e81e85ea14da7b533.cl,A,0,0,0,0,0,0,0,0
2df9bb2149ba28b974475f04e044d866f270ee63.cl,A,1,0,3,0,2,0,0.667,0.333
2dfa990e501dd333a4868b5b232b2a85b4ae6165.cl,A,8,1,12,0,6,0,0.5,0.667
2dfb3f263bc0d9bc702889672866607298bd4980.cl,A,2,0,2,0,2,0,1,1
2dfb72e7f00222a0a3cf553d87d01ff139ff3c8a.cl,A,5,1,3,0,0,0,0,1.67
2dfc70198c56bf7e86b1fffc7af58a400afe0e6b.cl,A,0,1,3,0,3,0,1,0
2dfe1ce084e57a95de5bab103d46e56a3369b83b.cl,A,1,2,3,0,2,0,0.667,0.333
2dfeee9fe1eadf686688aad629a76580e07f6c5b.cl,A,4,2,2,0,1,0,0.5,2
2e011fc7cc482f83700885a4c389c4edee67393f.cl,A,2,3,5,0,2,0,0.4,0.4
2e01b89b916779d5ce8cbc9c3e61d2aeaa4d5913.cl,A,0,0,2,0,0,0,0,0
2e0340e04b8537dcfb2ef8bc3cbbfae69fc108dd.cl,A,1,1,6,0,5,0,0.833,0.167
2e038d5ddd3152d110856cef8e1408d1750ab766.cl,A,1,2,2,0,2,0,1,0.5
2e038da61223d715fc6082fcb91be5f3c08c999c.cl,A,3,0,3,0,2,0,0.667,1
2e03ac19abb2aa67377a54f75ea220e49b6bc3cc.cl,A,2,1,7,0,6,0,0.857,0.286
2e04bef43a58284abbe41d070f9d91f7c188dd02.cl,A,3,1,7,0,7,0,1,0.429
2e0550a0e8a80cfb34c58430bc34c04b0056f8e7.cl,A,1,1,4,0,4,0,1,0.25
2e05d688e48897f2511f10c226b9783ad5632f48.cl,A,1,1,4,0,4,0,1,0.25
2e05dd1bab05429f283d469878d8a986e46332ab.cl,A,1,1,3,0,2,0,0.667,0.333
2e06229a2276570eed89ce4e226b422224521aba.cl,A,1,1,4,0,4,0,1,0.25
2e06c7684ff67389a302abfd11a6580e3a1b1d87.cl,A,4,1,2,0,1,0,0.5,2
2e0702a8fdf4b170cfd4feff258b03c989018617.cl,A,1,0,3,0,3,0,1,0.333
2e0874f187de1b9f06a3722b6bbe7f03b0e37923.cl,A,1,1,2,0,2,0,1,0.5
2e0a4c0a84d7e4cc17bf8d0ee34a4f6e0a3c305a.cl,A,0,0,1,0,1,0,1,0
2e0a70ae0213213d9dd0ecc957c9099f4c996c9a.cl,A,1,2,5,0,4,0,0.8,0.2
2e0d045a52291ffb7681b1900663252b9e285c52.cl,A,2,1,6,0,6,0,1,0.333
2e100506d8eaffed0d72ea742a700a3d1446a776.cl,A,0,1,1,0,1,0,1,0
2e109d548abc195dec6b86eeb7e51da8a3d7d42a.cl,A,1,1,4,0,4,0,1,0.25
2e1123cadcf4841778763faae04d8143a47fa7cc.cl,A,1,1,2,0,1,0,0.5,0.5
2e113cadece24e7772bbd824a022cf1597301e5a.cl,A,0,0,1,0,1,0,1,0
2e11a0f1467a5c2b6941b698f444dfdb1fb3860e.cl,A,0,2,3,0,3,0,1,0
2e1306013a4267e5371e7a2f698d2b864191cab6.cl,A,2,2,4,0,4,0,1,0.5
2e135c2c2940e7d8087c3e773184a626dada8535.cl,A,1,1,2,0,2,0,1,0.5
2e1466975a46d2072880e5ef154abd673b14a0a0.cl,A,4,2,4,0,4,0,1,1
2e15b9e981030f511a4a27c3b8c8a68e584d309b.cl,A,1,2,5,0,4,0,0.8,0.2
2e17c7ad48f3a9255047110ae80b3a1a6f468860.cl,A,0,0,2,0,0,0,0,0
2e18dad039e8faa941d4111de9fb1f65230f076f.cl,A,0,0,2,0,0,0,0,0
2e1a6f207686794a32627204cc9b74fc153795de.cl,A,2,1,6,0,6,0,1,0.333
2e1a80949bb163d200ce4a230896d6077c0ac3c4.cl,A,1,1,4,0,4,0,1,0.25
2e1af8d37d3a720b1397c24cb6f586bf0da1d01c.cl,A,0,0,0,0,0,0,0,0
2e1b187388e311a451987c23dd59ec5ffa6ad4db.cl,A,0,1,4,0,4,0,1,0
2e1d415e2d543ac7b7ba85bd7d2231161ebc9bdc.cl,A,2,1,2,0,2,0,1,1
2e1db2b4bd8f2bdec9c2bec4620da4996434b2d5.cl,A,2,1,4,0,3,0,0.75,0.5
2e240eb4e433905e64ed4b1adefabf4aaa08339e.cl,A,0,2,4,0,2,0,0.5,0
2e2523fee4016c27b1ce059e222b96c362494744.cl,A,2,0,2,0,2,0,1,1
2e25e2f276a31ed29d0f48ba76329ea7352d568d.cl,A,1,1,3,0,3,0,1,0.333
2e2775f72bf4e1055d1b8d8e3ebf2b88d7afba34.cl,A,1,1,5,0,5,0,1,0.2
2e28e062df590b1d50c02641ec83b53f16658f6b.cl,A,0,1,1,0,0,0,0,0
2e2cd05481629db4057a51435cc858872aa357f4.cl,A,0,0,2,0,2,0,1,0
2e2def9b0843463c9d5baefab5564bfa4a4c253a.cl,A,1,0,3,0,2,0,0.667,0.333
2e2eafd6a8a18684ea5480bf9503742bc216c5ba.cl,A,2,1,3,0,3,0,1,0.667
2e2ec0c2a3dd731192b0f4b95d885b26a8d8fed8.cl,A,3,1,9,0,9,0,1,0.333
2e301d588aa24aa7e88b606026c90b518e94a20e.cl,A,2,0,2,0,2,0,1,1
2e308fa3cbac02d097714c0eb57c15f29f7d2250.cl,A,1,0,3,0,3,0,1,0.333
2e30c86a6baa2294a1ccc8561495be3c1cf342da.cl,A,1,1,2,0,1,0,0.5,0.5
2e313073debd0e825d1508aacbab8c1e0c55476c.cl,A,0,1,2,0,1,0,0.5,0
2e31da2cac0686472ede3a6dd136543e8b7c9fb9.cl,A,1,2,4,0,3,0,0.75,0.25
2e34455276394d45918a4db9ad74230159abe4b6.cl,A,1,1,4,0,3,0,0.75,0.25
2e345a54decbb7c34c54f58f0ef05737278d591e.cl,A,3,1,5,0,4,0,0.8,0.6
2e364f6c34798f4deaa58eb40ffc5802eb897944.cl,A,1,0,2,0,2,0,1,0.5
2e36dfedeba43b53dd2966f814c9b50ccf6b4c4e.cl,A,1,1,3,0,1,0,0.333,0.333
2e37a022f0fe131bfad2ed2ad90a8ca518a402f0.cl,A,49,4,28,16,8,0,0.286,1.75
2e3833f187c96e5768567244a525f1f4a0ec445a.cl,A,0,0,1,0,1,0,1,0
2e39d65dcd59b9d81895f3ed33972cf285909a4a.cl,A,1,1,2,0,1,0,0.5,0.5
2e3a468f71d8c1c8db3416abd7cb78dacb320c57.cl,A,2,1,1,0,0,0,0,2
2e3aa361fddcee368e9795f7c7f99c3beba6ee4c.cl,A,2,1,1,0,1,0,1,2
2e3eb3c87c3295d4bc2ac206a5d27bdd75162c06.cl,A,1,2,5,0,4,0,0.8,0.2
2e3eb53c12d8bc52a1897dcae151a9f2dc273d7b.cl,A,3,1,5,0,4,0,0.8,0.6
2e3f1debdea3bfb4fa99f398532cbb689a323379.cl,A,1,1,4,0,4,0,1,0.25
2e3f48458ae5e9a4e271e43058490cb6b8254952.cl,A,2,0,4,0,4,0,1,0.5
2e3f9841acd235817abca1cee4ecbe9848d5a056.cl,A,1,1,1,0,0,0,0,1
2e4055bbf6f6b09f2c90488db252e09886a09e72.cl,A,2,1,3,0,3,0,1,0.667
2e43a4b64b658df048e2aabad02623d10f143ed5.cl,A,1,1,4,0,3,0,0.75,0.25
2e4500139a3e005d2d52fe426572970746525a00.cl,A,3,1,3,0,1,0,0.333,1
2e45371cbe98570a2d1ee58505aa0d0132e606e6.cl,A,1,3,4,0,2,0,0.5,0.25
2e454e2df38bb611a73c62bd3ef3bdabafdcff23.cl,A,1,1,4,0,3,0,0.75,0.25
2e45fef1773cb343b08960a2469b2f3d9027d1bc.cl,A,3,1,2,0,2,0,1,1.5
2e470e5278db91f0b11a50fb53b40608a14d18b6.cl,A,0,1,4,0,3,0,0.75,0
2e47f98f4f751c5da8a11fab6e079335b5d3b473.cl,A,0,0,2,0,2,0,1,0
2e481abfc3bac5644e915c04130bc8a20035a7f8.cl,A,0,1,1,0,1,0,1,0
2e482ad3c06f6478da4a2c051e9c95e7161f5901.cl,A,2,3,5,0,3,0,0.6,0.4
2e48bc175a65a7c0113236b6832ce6ac729b254d.cl,A,1,1,4,0,3,0,0.75,0.25
2e4a593e3c86d615ef342ebf3bf7314f891b33dd.cl,A,0,1,4,0,4,0,1,0
2e4a7a78e11aafcd7bf812bbdf7fdbfb08291f2b.cl,A,1,1,3,0,3,0,1,0.333
2e4b8084d7e11313cdc3e7b73e4be73c872124a7.cl,A,0,2,7,0,5,0,0.714,0
2e4c9c56ac5e6bafced46cf7e37796bc1bba6737.cl,A,3,2,3,0,2,0,0.667,1
2e4d0bd660b583df172c04e79313b5cb632290e5.cl,A,0,0,2,0,2,0,1,0
2e4d4fb7ca7f25ceaedbcefe0494dcafcbaaf511.cl,A,2,1,4,0,3,0,0.75,0.5
2e4f321c22a1931ddf3ef6b0680b916a3d83714e.cl,A,0,1,2,0,1,0,0.5,0
2e5036533791ebbfbc380fb45d4ce42cea1bdfc8.cl,A,4,1,6,0,4,0,0.667,0.667
2e522597cd730e280363d42c0fd3324df7cfc5db.cl,A,0,0,2,0,2,0,1,0
2e564d8731f63ffd51dadf4c467ca4046a68800d.cl,A,2,1,2,0,2,0,1,1
2e568b2c13e2fdef01414c5a6a0943a4bcaccf4c.cl,A,2,1,5,0,4,0,0.8,0.4
2e5704e8fba93aad5df0289f1f9093e8790632ea.cl,A,0,1,4,0,4,0,1,0
2e574b1ee15813bca3997f625d9fbbdd97d471d0.cl,A,5,1,4,0,2,0,0.5,1.25
2e5841a7c3b85dbebe7d6408acf7fc348bc58667.cl,A,1,1,5,0,4,0,0.8,0.2
2e588c5f43d9cf7f9142db20179c95d540707be7.cl,A,2,2,4,0,3,0,0.75,0.5
2e58ac80a23576e3c3245877b7a4ac2c4450b0a5.cl,A,0,2,7,0,7,0,1,0
2e5a5ef06e31a4da04d53aed15be30eade8bdad1.cl,A,1,1,4,0,4,0,1,0.25
2e5bcfb2fb66f906ecf982d61df414a1bc992592.cl,A,6,1,1,0,1,0,1,6
2e5cc0a8ebbff76903f3e6525b613b15b5c94a63.cl,A,1,1,1,0,1,0,1,1
2e5e918e8e35622edb5fb4591732c586e0677de9.cl,A,0,2,3,0,2,0,0.667,0
2e5f4996ccac61dca302a2a4971c6dc2a2c930b4.cl,A,1,1,6,0,6,0,1,0.167
2e5f9e82810c8041575a0a0237aa16319abb5908.cl,A,4,1,6,0,5,0,0.833,0.667
2e60b64ca17853687d20a81f75e07aa26065a1e7.cl,A,1,1,5,0,5,0,1,0.2
2e60cf7c9506035b53d1523311496337d8e60549.cl,A,1,1,3,0,3,0,1,0.333
2e60f1533c6cfccbfd56a5ee1e9e097c42326e99.cl,A,2,0,4,0,4,0,1,0.5
2e612d52612d93984f522a778bdde6d3b20b9fbc.cl,A,1,1,2,0,2,0,1,0.5
2e6377198df3fdfb4e6c9b3412b7163c20dfbd96.cl,A,1,2,2,0,0,0,0,0.5
2e63dd1d2448acb84b5b558c108e9c6fda5c9307.cl,A,2,2,5,0,4,0,0.8,0.4
2e65b950f3c4fdc573986624b29fff3f3d98778a.cl,A,0,0,2,0,0,0,0,0
2e671469e7cc256b724d25a0e6097196b4d48a5e.cl,A,1,2,3,0,1,0,0.333,0.333
2e674659a55edeb34fe67eee6ed086c5bce30a53.cl,A,1,2,4,0,3,0,0.75,0.25
2e688486f6fd7d3bac3b904ecfa8bf62c96960fe.cl,A,0,1,4,0,4,0,1,0
2e68f4929733cf7df1c023b27e2091f9fe1f4cfd.cl,A,2,1,7,0,6,0,0.857,0.286
2e693170b0692b998d3c8f78fa7a0b4e53cee08e.cl,A,0,0,2,0,2,0,1,0
2e6a202235f7718461a15ea18a4ddb4ca484afc4.cl,A,0,2,3,0,2,0,0.667,0
2e6c0f0a92d413e8a40c56271cad9fe4c89b79e8.cl,A,1,1,3,0,3,0,1,0.333
2e72d7e09f1224d72e3e03a56e176fbbf48c8042.cl,A,1,1,4,0,3,0,0.75,0.25
2e747204f1b4f080d400477104ae3d91ded72a72.cl,A,1,4,3,0,2,0,0.667,0.333
2e76ea07bf49daa51d0b199fd3249eaa58d613f3.cl,A,2,3,11,0,8,0,0.727,0.182
2e77ddb0cb1e2aa2ef285004bc7476ff20b64f06.cl,A,0,1,3,0,2,0,0.667,0
2e790f66bf453058170c85b5a0870b5450441a02.cl,A,0,1,1,0,1,0,1,0
2e7a8eac095df772bf3343f87bd8096777c0764a.cl,A,1,1,3,0,3,0,1,0.333
2e7bca0591b6d33c3082dc4908633cbaf4bb741a.cl,A,1,2,2,0,2,0,1,0.5
2e7c088936f98ae42e473050ef6639685cca6045.cl,A,3,1,3,0,3,0,1,1
2e80a5e569d014440389d4cf860f8988427aa012.cl,A,2,1,3,0,3,0,1,0.667
2e8160bfb1b1b25d6f78f1ef51dd44e934726bef.cl,A,0,1,2,0,2,0,1,0
2e8310700a13eeedb0e3c70ab89997754e43208c.cl,A,7,0,5,0,3,0,0.6,1.4
2e839b8756a2cf75a8a7f58beeb0dcb946f0fb55.cl,A,0,1,3,0,3,0,1,0
2e86362303acf8ddb9731b67bcb792bce2a95cde.cl,A,1,1,3,0,3,0,1,0.333
2e87cc395c9b867a4ac8876fd3f5afcecb9906a1.cl,A,1,1,3,0,3,0,1,0.333
2e8b198537cc5ca758846c943a3557c33a22db6b.cl,A,1,1,5,0,5,0,1,0.2
2e8b9139299844fe9be31655bd3e663ee0c70f1d.cl,A,0,1,2,0,1,0,0.5,0
2e8c056737ccdf45179ac395c42969c3f7c896d3.cl,A,5,1,8,0,7,0,0.875,0.625
2e8cb184ca846ba2ff91b29f0dbede4d56bf85e4.cl,A,1,1,2,0,2,0,1,0.5
2e8d84676f33485f7be2afc145dfe56fed3d9af3.cl,A,3,1,6,0,6,0,1,0.5
2e8e1928e37fc04f5588e469bc3bb80b46378e84.cl,A,1,1,6,0,5,0,0.833,0.167
2e8eab8dd35c801239dc501dbd56362abd2e0cc5.cl,A,3,1,3,0,1,0,0.333,1
2e8f32becd34f2c86704c1886f3f41ba2409a72f.cl,A,0,2,3,0,1,0,0.333,0
2e8f62f8d612f7f355e2793c30975d5298955605.cl,A,1,0,3,0,3,0,1,0.333
2e8fa0d52652e083ec254428e018042fc1932a4c.cl,A,1,0,3,0,3,0,1,0.333
2e8fa85bb03b05e0a521e6f8611d0dc3d51b9c76.cl,A,1,1,3,0,3,0,1,0.333
2e919430d519de6b1e6163eb687a6c6fc9f3c485.cl,A,0,1,2,0,1,0,0.5,0
2e92d264e5e4fbb5307f2383a39191b7b7cb273c.cl,A,1,1,5,0,5,0,1,0.2
2e93d85e6c0927f9cfbfe4cadfb23535cb6e7976.cl,A,0,1,1,0,1,0,1,0
2e947389304d9b579d2fb77506954b09a8f012cc.cl,A,2,2,5,0,4,0,0.8,0.4
2e9610f66262c29d61ece6ab7e50df5f8df7f5c2.cl,A,0,2,2,0,1,0,0.5,0
2e96722672317d14cb3a0f1a5ab6513ee4e203ca.cl,A,3,1,6,0,6,0,1,0.5
2e971ed63433177ef7971a4487bc9cdf4e5f4277.cl,A,1,2,2,0,2,0,1,0.5
2e97bedb2768bdad41934816c3cab9734cc2a0d7.cl,A,1,2,4,0,4,0,1,0.25
2e9835b065a9d50944730df9c7b62c98bbffb2da.cl,A,2,1,4,0,4,0,1,0.5
2e98533991f05607c5be5ff1870ed398dd0a3b85.cl,A,0,0,2,0,2,0,1,0
2e98f32c14508fbad19358503f8cddf3a188af7c.cl,A,3,1,4,0,3,0,0.75,0.75
2e990fcf591da7fb51c2f4ff9e68d40925392f22.cl,A,2,0,5,0,5,0,1,0.4
2e991c808c9461487ae597e930655312989fe518.cl,A,0,0,1,0,1,0,1,0
2e999838b84ebaf718c03b875c8e2e864d92f7fc.cl,A,2,2,5,0,4,0,0.8,0.4
2e9a08bd078c333d7474f6257a980fb55f21a84f.cl,A,7,0,5,0,3,0,0.6,1.4
2e9b9447609964ea1f406f031d844b1045c6cf87.cl,A,1,2,5,0,4,0,0.8,0.2
2e9f5eff44c4d604a396f8501f5ad3d0dd04d1b3.cl,A,1,2,4,0,4,0,1,0.25
2e9f6da8e86a94c8c476008877d45c5d4110e61f.cl,A,2,1,3,0,2,0,0.667,0.667
2ea06733e7c762e0522d0435dae119ffba38a583.cl,A,0,1,3,0,3,0,1,0
2ea118107f11344a520c692c4ab58f0a26423f13.cl,A,0,0,2,0,2,0,1,0
2ea1cc99f3ce56dce4a50a147de568e6cb4b10ae.cl,A,0,1,2,0,2,0,1,0
2ea1d473e98076bcd980bd9d889efba80c0bb834.cl,A,1,2,5,0,4,0,0.8,0.2
2ea48641cbbeecfd56d8fc64457c62deecdab8aa.cl,A,1,2,5,0,5,0,1,0.2
